Then let us study together.	Kung gayon, sabay tayong mag-aral.
Then let us study together.	Kung gayon, magkasama tayong mag-aral.
Then new uniform, new school.	Bagong uniporme uli, bagong paaralan.
Then one day, Masa vanishes.	Tapos isang araw, nawala si Masa.
Then this trip is for you!	Kung gayon ang biyaheng ito ay para sa iyo!
Then to my morning work.	at saka ang aking pang-umagang trabaho.
There appears to have been an accident.	Mukhang mayroong aksidente.
There are 24 hours in a day.	Mayroong 24 na oras sa isang araw.
There are 3000 various worlds.	Mayroong tatlong libong magkakaibang mundo.
There are 35 students in this class.	May 35 na mag-aaral sa klase na 'to.
There are 60 minutes in an hour.	Mayroong 60 minuto sa isang oras.
There are 60 seconds in a minute.	Mayroong 60 segundo sa isang minuto.
There are 7 continents in the world.	May pitong kontinente sa mundo.
There are a lot of bulls in attendance.	Maraming toro ang nanood.
There are a lot of carabao teams.	Maraming koponan ng mga kalabaw.
There are a lot of children in this city.	Marami ang bata sa lungsod na ito.
There are a lot of curriculums in DiCNHS.	Marami ang mga kurikulum sa DiCNHS.
There are a lot of ducks in attendance.	Maraming bibe ang nanood.
There are a lot of factories in Kawasaki.	Maraming pabrika sa Kawasaki.
There are a lot of fires in the winter.	Maraming sunog kapag tag-lamig.
There are a lot of fish in that lake.	Maraming isda sa lawa na iyun.
There are a lot of fish in that lake.	Maraming isda sa lawa na 'yun.
There are a lot of fish in that lake.	Maraming isda sa lawa na iyan.
There are a lot of fish in that lake.	Maraming isda sa lawa na 'yan.
There are a lot of legendary carabaos.	Maraming makasaysayang kalabaw.
There are a lot of legendary sharks.	Maraming makasaysayang pating.
There are a lot of legends in Japan.	Maraming alamat sa Japan.
There are a lot of men in this city.	Marami ang lalaki sa lungsod na ito.
There are a lot of shark teams.	Maraming koponan ng mga pating.
There are a lot of snakes in attendance.	Maraming ahas ang nanood.
There are a lot of things I have to do.	Marami akong kailangang gawin.
There are a lot of women in this city.	Marami ang babae sa lungsod na ito.
There are actually risks involved.	May mga aktwal na panganib na kasangkot.
There are bad beetles in the river.	Mayroong masasamang salagubang sa ilog.
There are bad scorpions in the river.	Mayroong masasamang alakdan sa ilog.
There are bad turtles in the river.	Mayroong masasamang pagong sa ilog.
There are chemicals in the laboratory.	Mayroong mga kemikal sa laboratoryo.
There are computers in the laboratory.	Mayroong mga computer sa laboratoryo.
There are crabs in the beach.	May mga alimango sa tabing-dagat.
There are different kinds of rocks.	May iba-ibang uri ng mga bato.
There are different kinds of speciation.	May iBakit ibang klase ng speciation.
There are different types of birds.	May iba-ibang uri ng ibon.
There are equipment in the laboratory.	Mayroong kagamitan sa laboratoryo.
There are flowers on the floor.	Mayroong mga bulaklak sa sahig.
There are four years of high school.	May apat na taon ang mataas na paaralan.
There are lots of ants underground.	Maraming langgam sa ilalim ng lupa.
There are lots of dead rats in the streets.	Maraming patay na daga sa kalye.
There are magical birds everywhere.	Maraming mahikal na ibon sa paligid.
There are magical hens everywhere.	Maraming mahikal na inahin sa paligid.
There are magical sheep everywhere.	Maraming mahikal na tupa sa paligid.
There are many birds in this forest.	Maraming ibon sa kagubatan na ito.
There are many books in the library.	Maraming libro sa silid-aklatan.
There are many books in the library.	Napakaraming libro sa silid-aklatan.
There are many chairs in the classroom.	Maraming silya sa silid-aralan.
There are many chairs in the library.	Maraming mga silya sa silid-aklatan.
There are many cheap places in Bulacan.	Maraming mumurahing lugar sa Bulacan.
There are many chemicals in the laboratory.	Maraming kemikal sa laboratoryo.
There are many cockroaches on the floor.	Maraming ipis sa sahig.
There are many computers in the laboratory.	Maraming computer sa laboratoryo.
There are many courses in college.	Maraming mga kurso sa kolehiyo.
There are many different kinds of mangoes.	Maraming iBakit ibang uri ng mangga.
There are many gold coins in this box.	Maraming gintong barya sa kahon na ito.
There are many insects in the room.	Maraming insekto sa kwarto.
There are many old temples in Kyoto.	Maraming lumang templo sa Kyoto.
There are many people in the canteen.	Maraming tao sa kantina.
There are many people in the place.	Sobrang dami ng tao sa lugar.
There are many people waiting.	Maraming naghihintay na mga tao.
There are many postcards in this store.	Maraming tindang postkard dito.
There are many postcards in this store.	Maraming postkard sa tindahan na ito.
There are many red marks on my paper.	Maraming pulang marka ang aking papel.
There are many rivers on that island.	Maraming ilog sa isla na 'yun.
There are many rivers on that island.	Maraming ilog sa isla na 'yan.
There are many rivers on that island.	Maraming ilog sa isla na iyun.
There are many rivers on that island.	Maraming ilog sa isla na iyan.
There are many small museums in Penang.	Maraming maliliit na museo sa Penang.
There are many studying in the library.	Maraming nag-aaral sa silid-aklatan.
There are many such birds in the park.	Maraming ganyang ibon sa park.
There are many things they want us to do.	Napakaraming pinapagawa sa atin.
There are many vacant boats here.	Maraming mga bakanteng bangka dito.
There are many ways to be happy.	Maraming paraan upang lumigaya.
There are new equipment in the room.	Mayroong mga bagong kagamitan sa silid.
There are new equipment in the room.	Mayroong mga bagong kagamitan sa kwarto.
There are new news about science.	Mayroong bagong balita tungkol sa agham.
There are new news about the teacher.	Mayroong bagong balita tungkol sa guro.
There are no ants in the forest.	Walang ibang langgam sa kagubatan.
There are no bees in the forest.	Walang ibang bubuyog sa kagubatan.
There are no canals that aren't black.	Wala namang esterong hindi maitim.
There are no classes for the kittens.	Walang klase para sa mga kuting.
There are no classes for the lions.	Walang klase para sa mga leon.
There are no classes for the pigs.	Walang klase para sa mga baboy.
There are no classes on all levels.	Walang pasok sa lahat ng antas.
There are no classes on the month of April.	Wala nang pasok sa Abril.
There are no dogs bigger than this one.	Wala nang aso na mas malaki pa dito.
There are no exceptions to this rule.	Walang ekspesyon sa patakaran na ito.
There are no rules without exceptions.	Walang batas na walang eksepsyon.
There are no rules without exceptions.	Walang batas na walang exception.
There are no rules without exceptions.	Walang batas na walang pagbubukod.
There are no shortcuts to success.	Walang mga shortcut sa tagumpay.
There are no spiders in the forest.	Walang ibang gagamba sa kagubatan.
There are plenty of fish in this river.	Marami ang isda sa ilog na ito.
There are plenty of sharks in the sea.	Maraming mga pating ang nasa dagat.
There are sand in our slippers.	May buhangin sa aming tsinelas.
There are seven days in a week.	May pitong araw sa loob ng isang linggo.
There are six years of elementary.	May anim na taon ang elementarya.
There are sixty minutes in an hour.	Mayroong animnapung segundo sa isang oras.
There are so many problems in this class.	Ang daming problema sa klaseng ito.
There are so many starts above us.	Napakaraming tala sa ibabaw natin.
There are so many visitors today.	Sobrang daming bisita ngayon.
There are some ants in the forest.	May ilang langgam sa kagubatan.
There are some apples in the basket.	May konting mansanas sa loob ng basket.
There are some bees in the forest.	May ilang bubuyog sa kagubatan.
There are some spiders in the forest.	May ilang gagamba sa kagubatan.
There are thirteen dogs in the office.	May labintatlong aso sa opisina.
There are three chairs beside me.	May tatlong upuan sa tabi ko.
There are three rooms in this house.	Mayroon tatlong kwarto sa bahay na ito.
There are two seasons in a year.	May dalawang panahon sa isang taon.
There aren't as many trains at night.	Di gaano marami ang tren sa gabi.
There doesn't seem to be anyone around.	Mukhang walang tao sa paligid.
There is a bank in front of the hotel.	Mayroong bangko sa harap ng hotel.
There is a big hole in your stocking.	May malaking butas sa iyong stocking.
There is a bomb that exploded yesterday.	May sumabog na bomba kahapon.
There is a chemical in the laboratory.	Mayroong kemikal sa laboratoryo.
There is a computer in the laboratory.	Mayroong computer sa laboratoryo.
There is a cute dog in that room.	May maamong aso sa silid na iyan.
There is a distance between us.	May distansya sa pagitan natin.
There is a fly in the car with us.	Mayroong tayong kasamang lamok sa kotse.
There is a fried chicken in the grass.	May pritong manok sa damuhan.
There is a heavy tax on tobacco.	May mabigat na buwis sa tabako.
There is a knife beside the kitten.	May kutsilyo sa tabi ng kuting.
There is a knife beside the lion.	May kutsilyo sa tabi ng leon.
There is a knife beside the pig.	May kutsilyo sa tabi ng baboy.
There is a lake in front of my house.	May lawa sa tapat ng bahay ko.
There is a lake in front of my house.	May lawa sa unahan ng bahay ko.
There is a little water in the bottle.	May konting tubig sa bote.
There is a long line at the restroom.	Mahaba ang pila sa may banyo.
There is a long road ahead.	May mahaba pang kalsada ang dadaanan ko.
There is a man by the side of the pond.	Mayroong lalaki sa tabi ng pond.
There is a professor visiting now.	May bumibisitang propesor ngayon.
There is a restaurant on the top floor.	Mayroong restaurant sa pinakataas.
There is a right place for every thing.	May tamang lugar para sa bawat bagay.
There is a right time for love.	May tamang oras para sa pag-ibig.
There is a short road ahead.	May maikli pang kalsada na dadaanan ko.
There is a special type of water.	May espesyal na uri ng tubig.
There is a very powerful ant.	Isa itong napakalakas na langgam.
There is a very powerful bee.	Isa itong napakalakas na bubuyog.
There is a very powerful spider.	Isa itong napakalakas na gagamba.
There is a wealth of options.	Mayroong kayamanan sa mga pagpipilian.
There is always another chance.	Mayroon lagging ibang pagkakataon.
There is an apple above your head.	May mansanas sa taas ng iyong ulo.
There is an apple under the desk.	May mansanas sa ilalim ng pupitre.
There is an evil society of birds.	Mayroon masamang lipunan ng mga ibon.
There is an evil society of hens.	Mayroon masamang lipunan ng mga inahin.
There is an evil society of sheep.	Mayroon masamang lipunan ng mga tupa.
There is an exception to every rule.	May eksepsyon sa bawat batas.
There is an exception to every rule.	Mayroong eksepsyon sa bawat patakaran.
There is bath soap in the bathroom.	May sabong panligo sa banyo.
There is bronze and metal in the earth.	May tanso at bakal sa lupa.
There is eight drugs for her sickness.	May walong gamot para sa sakit niya.
There is eight drugs for his sickness.	May walong gamot para sa sakit niya.
There is five drugs for her sickness.	May limang gamot para sa sakit niya.
There is five drugs for his sickness.	May limang gamot para sa sakit niya.
There is four drugs for her sickness.	May apat na gamot para sa sakit niya.
There is four drugs for his sickness.	May apat na gamot para sa sakit niya.
There is gold and silver in the land.	May ginto at pilak sa lupa.
There is gold and silver in the soil.	May ginto at pilak sa lupa.
There is little water in the bucket.	May kaunting tubig sa loob ng timba.
There is nine drugs for her sickness.	May siyam na gamot para sa sakit niya.
There is nine drugs for his sickness.	May siyam na gamot para sa sakit niya.
There is no beating in her chest.	Walang pagtibok sa kanyang dibdib.
There is no connection between them.	Walang ugnayan sa pagitan nila.
There is no discount for the agati flower?	Walang tawad sa katuray?
There is no discount for the angelwing clam?	Walang tawad sa diwal?
There is no discount for the annatto seed?	Walang tawad sa atsuete?
There is no discount for the archer fish?	Walang tawad sa ataba?
There is no discount for the asian clam?	Walang tawad sa tulya?
There is no discount for the asiatic yam?	Walang tawad sa tugi?
There is no discount for the avocado?	Walang tawad sa abokado?
There is no discount for the avocado?	Walang tawad sa abukado?
There is no discount for the bamboo shoot?	Walang tawad sa labong?
There is no discount for the banana ketcup?	Walang tawad sa banana ketchup?
There is no discount for the banana heart?	Walang tawad sa puso ng saging?
There is no discount for the barracuda?	Walang tawad sa torsilyo?
There is no discount for the bay leaf?	Walang tawad sa laurel?
There is no discount for the bell pepper?	Walang tawad sa siling pari?
There is no discount for the beltfish?	Walang tawad sa espada?
There is no discount for the bigeye snapper?	Walang tawad sa burara?
There is no discount for the bitter gourd?	Walang tawad sa ampalaya?
There is no discount for the blue marlin?	Walang tawad sa malasugi?
There is no discount for the bottle gourd?	Walang tawad sa upo?
There is no discount for the broccoli?	Walang tawad sa brokoli?
There is no discount for the cassava?	Walang tawad sa kamoteng kahoy?
There is no discount for the catfish?	Walang tawad sa kanduli?
There is no discount for the cavendish bananas?	Walang tawad sa lakatan?
There is no discount for the chickpea?	Walang tawad sa garbansos?
There is no discount for the chili pepper?	Walang tawad sa sili?
There is no discount for the chili pepper?	Walang tawad sa sili?
There is no discount for the chinese cabbage?	Walang tawad sa petsay?
There is no discount for the chinese cabbage?	Walang tawad sa petchay?
There is no discount for the chorizo?	Walang tawad sa embutido?
There is no discount for the chub mackerel?	Walang tawad sa alumahang bato?
There is no discount for the cilantro leaves?	Walang tawad sa wansuy?
There is no discount for the climbing perch?	Walang tawad sa liwalo?
There is no discount for the climbing perch?	Walang tawad sa martiniko?
There is no discount for the cobia?	Walang tawad sa dalag-dagat?
There is no discount for the coconut husk?	Walang tawad sa bunot?
